#f1/f2, m1/m2, meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
0.1627906976744186,5.6666666666666705,1.3510075,0.522136771433,0.9825,0.0175,0.0,0.789412,0.716504438177,0.9305,0.0695,0.0
0.1627906976744186,7.0,1.3124895,0.501703857875,0.985,0.015,0.0,0.72899,0.704898688592,0.9675,0.0325,0.0
0.19760479041916168,0.14285714285714285,1.465734,0.526746442219,0.018,0.982,0.0,0.9228315,0.704057685864,0.051,0.949,0.0
0.19760479041916168,0.17647058823529413,1.5095535,0.570851648641,0.033,0.967,0.0,1.0092335,0.764375620669,0.0635,0.9365,0.0
0.19760479041916168,0.21212121212121213,1.54304,0.564702485808,0.05,0.95,0.0,1.090079,0.811591969382,0.0855,0.9145,0.0
0.19760479041916168,0.25,1.584873,0.604852906529,0.06,0.94,0.0,1.1176175,0.843759501901,0.1095,0.8905,0.0
0.19760479041916168,0.2903225806451613,1.616069,0.59974143217,0.086,0.914,0.0,1.1823125,0.956371013284,0.1375,0.8625,0.0
0.19760479041916168,0.3333333333333333,1.645198,0.599172717848,0.114,0.886,0.0,1.2336015,0.969560274589,0.172,0.828,0.0
0.19760479041916168,0.37931034482758624,1.67422,0.615269990925,0.1375,0.8625,0.0,1.239768,1.00523044541,0.19,0.81,0.0
0.19760479041916168,0.42857142857142866,1.6831855,0.629442490576,0.173,0.827,0.0,1.2845805,1.05522588836,0.217,0.783,0.0
0.19760479041916168,0.48148148148148145,1.7409305,0.671137432189,0.213,0.787,0.0,1.3622595,1.0899707176,0.255,0.745,0.0
0.19760479041916168,0.5384615384615384,1.7420905,0.641842837294,0.2545,0.7455,0.0,1.361144,1.07419877444,0.299,0.701,0.0
0.19760479041916168,0.6,1.7551275,0.660674800043,0.2705,0.7295,0.0,1.3779095,1.15044466381,0.3295,0.6705,0.0
0.19760479041916168,0.6666666666666667,1.79239,0.69692061789,0.347,0.653,0.0,1.3803435,1.14100455035,0.375,0.625,0.0
0.19760479041916168,0.7391304347826089,1.772165,0.67619116521,0.3975,0.6025,0.0,1.431795,1.19315491365,0.4165,0.5835,0.0
0.19760479041916168,0.8181818181818181,1.7758905,0.666059762255,0.433,0.567,0.0,1.422206,1.22577482137,0.477,0.523,0.0
0.19760479041916168,0.904761904761905,1.772879,0.680881494312,0.4705,0.5295,0.0,1.425194,1.21049582886,0.5095,0.4905,0.0
0.19760479041916168,1.0,1.7898015,0.702438284615,0.5485,0.4515,0.0,1.4070955,1.22233288482,0.5625,0.4375,0.0
0.19760479041916168,1.105263157894737,1.782578,0.675655566526,0.6095,0.3905,0.0,1.4283785,1.22158706815,0.5945,0.4055,0.0
0.19760479041916168,1.2222222222222225,1.72694,0.660586432595,0.642,0.358,0.0,1.3047115,1.17997256441,0.6465,0.3535,0.0
0.19760479041916168,1.352941176470588,1.705946,0.660364304139,0.676,0.324,0.0,1.344881,1.1573371235,0.6795,0.3205,0.0
0.19760479041916168,1.5000000000000007,1.7028,0.653787978483,0.748,0.252,0.0,1.2598125,1.14348842043,0.7095,0.2905,0.0
0.19760479041916168,1.6666666666666667,1.675308,0.674231726942,0.765,0.235,0.0,1.2941125,1.19241212387,0.7495,0.2505,0.0
0.19760479041916168,1.8571428571428574,1.6520265,0.657108237432,0.8115,0.1885,0.0,1.237595,1.10023735818,0.7845,0.2155,0.0
0.19760479041916168,2.0769230769230775,1.6174015,0.66885241042,0.851,0.149,0.0,1.2068845,1.1326874004,0.825,0.175,0.0
0.19760479041916168,2.333333333333334,1.58594,0.641637372495,0.8765,0.1235,0.0,1.135085,1.02490716842,0.84,0.16,0.0
0.19760479041916168,2.6363636363636376,1.5464805,0.618730906993,0.8885,0.1115,0.0,1.100967,0.974484822093,0.878,0.122,0.0
0.19760479041916168,3.0,1.5194755,0.611479004696,0.9185,0.0815,0.0,1.065415,0.982068899726,0.886,0.114,0.0
0.19760479041916168,3.444444444444445,1.4657095,0.573409944061,0.9445,0.0555,0.0,0.988563,0.939547029009,0.899,0.101,0.0
0.19760479041916168,4.000000000000001,1.444942,0.566408653726,0.956,0.044,0.0,0.910769,0.813757174202,0.903,0.097,0.0
0.19760479041916168,4.714285714285716,1.3994655,0.556705117717,0.975,0.025,0.0,0.8981145,0.811653677648,0.9315,0.0685,0.0
0.19760479041916168,5.6666666666666705,1.38164,0.53811118551,0.976,0.024,0.0,0.8193515,0.739257789621,0.947,0.053,0.0
0.19760479041916168,7.0,1.3251655,0.505717534961,0.9885,0.0115,0.0,0.7730325,0.706001318583,0.953,0.047,0.0
0.2345679012345679,0.14285714285714285,1.480552,0.560415001825,0.016,0.984,0.0,0.9202345,0.68035763408,0.0515,0.9485,0.0
0.2345679012345679,0.17647058823529413,1.508244,0.564078265001,0.032,0.968,0.0,1.0032895,0.74588833022,0.073,0.927,0.0
0.2345679012345679,0.21212121212121213,1.5342955,0.57863039795,0.046,0.954,0.0,1.0804425,0.854274564441,0.092,0.908,0.0
0.2345679012345679,0.25,1.5715845,0.580666943544,0.071,0.929,0.0,1.097994,0.840789693002,0.1155,0.8845,0.0
0.2345679012345679,0.2903225806451613,1.595441,0.605251915483,0.0855,0.9145,0.0,1.136691,0.90541152044,0.137,0.863,0.0
0.2345679012345679,0.3333333333333333,1.6535555,0.633136562139,0.106,0.894,0.0,1.2129785,0.970994465334,0.1605,0.8395,0.0
0.2345679012345679,0.37931034482758624,1.669208,0.643310405592,0.1285,0.8715,0.0,1.273069,1.02995196318,0.1665,0.8335,0.0
